user_id,signup_date,gender,age,region
U101326,2024-10-05,Male,56,Greater Accra
U101327,2024-11-07,Female,39,Western
U101328,2025-05-28,Female,34,Ashanti
U101329,2025-04-27,Female,51,Ashanti
U101330,2024-10-28,Male,23,Volta
U101331,2025-02-02,Male,23,Ashanti
U101332,2024-10-07,Male,51,Volta
U101333,2025-06-04,Female,18,Greater Accra
U101334,2025-02-18,Male,27,Ashanti
U101335,2025-06-28,Male,38,Greater Accra
U101336,2024-08-10,Female,22,Greater Accra
U101337,2024-12-09,Female,19,Ashanti
U101338,2024-08-30,Male,39,Greater Accra
U101339,2024-09-23,Female,19,Ashanti
U101340,2025-03-17,Female,27,Ashanti
U101341,2025-06-13,Female,51,Ashanti
U101342,2024-09-26,Female,33,Western
U101343,2025-06-19,Male,56,Greater Accra
U101344,2025-02-06,Female,39,Eastern
U101345,2025-05-17,Male,29,Ashanti
U101346,2025-01-05,Male,41,Greater Accra
U101347,2025-05-24,Male,57,Volta
U101348,2024-12-24,Male,55,Ashanti
U101349,2024-10-29,Female,27,Ashanti
U101350,2025-04-11,Female,52,Eastern
U101351,2025-01-15,Female,49,Western
U101352,2025-05-06,Male,24,Western
U101353,2025-04-02,Male,38,Ashanti
U101354,2024-10-01,Male,37,Greater Accra
U101355,2024-10-18,Female,43,Volta
U101356,2025-03-10,Male,21,Volta
U101357,2025-05-10,Female,39,Greater Accra
U101358,2025-06-20,Female,32,Ashanti
U101359,2024-12-10,Female,57,Volta
U101360,2024-08-19,Female,38,Western
U101361,2025-04-04,Male,32,Greater Accra
U101362,2024-11-08,Female,39,Eastern
U101363,2025-05-18,Male,45,Ashanti
U101364,2025-06-12,Female,31,Greater Accra
U101365,2024-09-12,Male,44,Volta
U101366,2024-08-18,Male,58,Ashanti
U101367,2024-10-02,Female,57,Western
U101368,2025-01-25,Female,45,Ashanti
U101369,2024-12-30,Female,43,Ashanti
U101370,2025-01-29,Male,19,Western
U101371,2024-11-23,Female,42,Western
U101372,2025-01-29,Female,20,Ashanti
U101373,2025-05-14,Male,25,Western
U101374,2025-05-17,Female,50,Greater Accra
U101375,2025-02-20,Male,59,Western
U101376,2024-10-27,Female,52,Western
U101377,2024-12-23,Male,23,Ashanti
U101378,2025-04-20,Male,56,Greater Accra
U101379,2025-04-29,Female,40,Eastern
U101380,2024-12-27,Male,42,Eastern
U101381,2025-01-29,Female,36,Volta
U101382,2024-11-07,Female,22,Western
U101383,2024-09-23,Male,28,Western
U101384,2025-02-20,Female,29,Greater Accra
U101385,2025-01-13,Male,27,Eastern
U101386,2024-08-02,Male,25,Volta
U101387,2024-11-18,Male,41,Greater Accra
U101388,2025-06-03,Male,45,Western
U101389,2025-01-19,Male,58,Eastern
U101390,2024-12-24,Male,53,Volta
U101391,2025-04-18,Male,54,Ashanti
U101392,2024-11-28,Male,38,Eastern
U101393,2025-02-19,Female,25,Volta
U101394,2025-04-20,Female,26,Greater Accra
U101395,2024-08-13,Male,32,Ashanti
U101396,2024-09-04,Female,57,Volta
U101397,2025-02-20,Female,35,Volta
U101398,2025-04-02,Female,59,Western
U101399,2024-12-13,Female,37,Eastern
U101400,2025-06-21,Female,23,Western
U101401,2025-01-12,Female,29,Ashanti
U101402,2025-03-23,Male,19,Volta
U101403,2025-04-08,Female,24,Western
U101404,2025-06-27,Female,33,Eastern
U101405,2024-11-11,Female,20,Ashanti
U101406,2024-12-06,Female,20,Greater Accra
U101407,2024-11-10,Male,44,Western
U101408,2024-11-09,Male,57,Ashanti
U101409,2025-06-05,Male,55,Greater Accra
U101410,2024-09-05,Male,50,Western
U101411,2024-11-05,Female,45,Ashanti
U101412,2025-04-09,Male,18,Ashanti
U101413,2025-03-12,Male,25,Western
U101414,2024-12-27,Male,54,Ashanti
U101415,2025-01-24,Male,49,Volta
U101416,2025-05-25,Female,54,Western
U101417,2025-04-17,Male,21,Ashanti
U101418,2025-05-15,Female,47,Greater Accra
U101419,2024-10-30,Male,23,Greater Accra
U101420,2025-05-10,Female,36,Volta
U101421,2025-04-15,Female,49,Western
U101422,2025-03-14,Male,26,Ashanti
U101423,2025-05-24,Male,29,Ashanti
U101424,2024-10-12,Male,28,Greater Accra
U101425,2025-02-15,Male,33,Volta
U101426,2024-12-07,Female,18,Greater Accra
U101427,2025-04-18,Female,38,Greater Accra
U101428,2025-04-23,Male,47,Volta
U101429,2024-10-06,Male,30,Western
U101430,2024-11-27,Female,51,Ashanti
U101431,2025-02-26,Male,21,Western
U101432,2024-08-02,Female,45,Eastern
U101433,2025-04-16,Male,55,Eastern
U101434,2024-08-01,Female,48,Eastern
U101435,2025-06-16,Female,44,Volta
U101436,2024-08-24,Female,22,Greater Accra
U101437,2024-08-02,Female,42,Western
U101438,2025-01-04,Female,20,Ashanti
U101439,2024-09-04,Male,50,Eastern
U101440,2025-02-17,Female,21,Western
U101441,2024-09-07,Male,42,Eastern
U101442,2025-04-21,Female,37,Eastern
U101443,2025-01-18,Female,51,Ashanti
U101444,2024-12-12,Male,43,Volta
U101445,2024-10-22,Male,22,Greater Accra
U101446,2025-05-06,Male,52,Volta
U101447,2024-11-16,Male,45,Western
U101448,2024-11-03,Female,46,Volta
U101449,2024-10-11,Male,26,Western
U101450,2024-08-11,Female,55,Western
U101451,2024-08-07,Male,23,Greater Accra
U101452,2025-03-26,Male,36,Ashanti
U101453,2024-09-02,Female,28,Greater Accra
U101454,2024-08-20,Female,19,Volta
U101455,2025-03-16,Male,26,Western
U101456,2025-04-10,Female,38,Eastern
U101457,2025-06-18,Female,41,Eastern
U101458,2024-10-21,Female,51,Western
U101459,2025-03-18,Female,39,Greater Accra
U101460,2025-04-02,Female,20,Ashanti
U101461,2024-09-14,Female,29,Greater Accra
U101462,2025-04-29,Female,45,Western
U101463,2024-09-13,Female,47,Western
U101464,2024-08-31,Male,43,Ashanti
U101465,2025-06-26,Female,38,Volta
U101466,2025-03-20,Male,45,Volta
U101467,2024-09-17,Female,43,Ashanti
U101468,2024-12-22,Female,50,Volta
U101469,2025-04-09,Female,38,Eastern
U101470,2025-05-21,Female,52,Volta
U101471,2025-04-06,Male,51,Volta
U101472,2025-03-05,Male,58,Volta
U101473,2025-06-05,Female,35,Eastern
U101474,2024-10-08,Male,28,Volta
U101475,2024-09-10,Female,40,Eastern
U101476,2025-04-25,Female,39,Ashanti
U101477,2024-10-08,Male,34,Greater Accra
U101478,2024-11-04,Male,22,Ashanti
U101479,2024-11-20,Female,28,Greater Accra
U101480,2025-01-26,Female,47,Ashanti
U101481,2025-04-11,Male,32,Greater Accra
U101482,2024-08-27,Female,44,Greater Accra
U101483,2025-04-03,Male,52,Western
U101484,2025-01-21,Female,50,Greater Accra
U101485,2024-11-13,Female,37,Greater Accra
U101486,2025-05-23,Male,33,Western
U101487,2025-01-10,Male,51,Volta
U101488,2025-04-23,Male,19,Volta
U101489,2025-04-14,Female,52,Western
U101490,2025-05-23,Female,57,Eastern
U101491,2025-05-24,Female,45,Greater Accra
U101492,2024-12-01,Female,56,Greater Accra
U101493,2024-11-05,Male,23,Western
U101494,2024-09-29,Female,26,Western
U101495,2025-05-28,Female,37,Eastern
U101496,2024-08-26,Female,18,Volta
U101497,2024-11-13,Male,25,Ashanti
U101498,2025-05-26,Female,40,Volta
U101499,2024-08-22,Female,20,Greater Accra
U101500,2024-12-24,Male,21,Western
U101501,2024-12-26,Female,42,Eastern
U101502,2024-12-05,Female,55,Volta
U101503,2024-08-21,Male,32,Eastern
U101504,2024-11-06,Female,38,Volta
U101505,2025-06-09,Female,52,Greater Accra
U101506,2024-11-08,Female,31,Ashanti
U101507,2024-10-06,Male,53,Eastern
U101508,2025-01-16,Female,29,Eastern
U101509,2024-08-24,Female,34,Ashanti
U101510,2025-02-04,Male,56,Eastern
U101511,2024-10-14,Male,26,Eastern
U101512,2025-03-23,Female,52,Volta
U101513,2024-12-28,Female,30,Volta
U101514,2024-10-06,Female,32,Ashanti
U101515,2025-04-05,Female,35,Greater Accra
U101516,2025-02-05,Male,50,Eastern
U101517,2024-09-09,Female,23,Greater Accra
U101518,2024-09-22,Male,44,Ashanti
U101519,2025-02-23,Male,40,Ashanti
U101520,2025-05-23,Female,44,Volta
U101521,2025-01-12,Female,51,Eastern
U101522,2024-10-21,Male,55,Western
U101523,2025-03-24,Male,31,Ashanti
U101524,2025-04-04,Female,53,Eastern
U101525,2024-09-08,Male,25,Greater Accra
U101526,2025-01-16,Female,52,Volta
U101527,2025-05-02,Female,36,Greater Accra
U101528,2024-11-06,Male,47,Ashanti
U101529,2024-09-07,Male,31,Ashanti
U101530,2024-08-11,Female,37,Greater Accra
U101531,2024-08-26,Male,42,Ashanti
U101532,2024-08-25,Female,57,Eastern
U101533,2025-03-07,Female,41,Ashanti
U101534,2025-05-07,Female,31,Volta
U101535,2024-11-03,Male,43,Eastern
U101536,2025-05-26,Female,55,Western
U101537,2025-01-18,Female,40,Ashanti
U101538,2024-08-05,Female,39,Ashanti
U101539,2025-02-07,Female,36,Volta
U101540,2024-09-24,Female,20,Volta
U101541,2025-04-08,Female,59,Greater Accra
U101542,2025-04-03,Female,36,Greater Accra
U101543,2024-07-29,Female,26,Greater Accra
U101544,2024-08-12,Female,45,Volta
U101545,2025-04-13,Female,37,Greater Accra
U101546,2024-12-27,Female,24,Greater Accra
U101547,2024-11-09,Male,31,Western
U101548,2024-09-25,Female,26,Greater Accra
U101549,2025-04-26,Female,36,Ashanti
U101550,2024-12-04,Female,31,Volta
U101551,2024-12-27,Male,55,Eastern
U101552,2025-03-09,Female,53,Western
U101553,2024-07-30,Male,57,Volta
U101554,2025-02-14,Female,34,Volta
U101555,2025-04-29,Female,47,Ashanti
U101556,2025-05-24,Male,26,Greater Accra
U101557,2025-02-04,Female,50,Ashanti
U101558,2025-01-30,Male,42,Greater Accra
U101559,2025-01-14,Male,31,Greater Accra
U101560,2025-01-01,Female,28,Volta
U101561,2025-06-21,Female,52,Greater Accra
U101562,2025-05-07,Female,58,Western
U101563,2025-05-28,Female,31,Western
U101564,2025-06-09,Male,47,Western
U101565,2025-05-30,Male,58,Volta
U101566,2024-08-25,Female,21,Ashanti
U101567,2025-02-23,Male,21,Eastern
U101568,2024-10-24,Male,45,Greater Accra
U101569,2024-07-30,Female,25,Eastern
U101570,2024-12-25,Male,19,Ashanti
U101571,2025-04-22,Male,58,Ashanti
U101572,2025-06-11,Female,39,Volta
U101573,2025-05-27,Male,58,Western
U101574,2025-02-01,Female,33,Western
U101575,2024-09-14,Male,46,Ashanti
U101576,2025-03-06,Female,47,Volta
U101577,2025-02-21,Male,29,Volta
U101578,2024-12-15,Male,52,Greater Accra
U101579,2024-12-05,Female,28,Western
U101580,2025-04-19,Female,38,Ashanti
U101581,2024-11-23,Female,38,Eastern
U101582,2024-12-31,Female,22,Western
U101583,2024-08-19,Male,37,Greater Accra
U101584,2025-03-31,Male,54,Volta
U101585,2025-04-06,Male,20,Ashanti
U101586,2024-09-02,Female,50,Western
U101587,2024-12-17,Male,26,Eastern
U101588,2025-02-21,Male,26,Greater Accra
U101589,2025-06-25,Female,21,Greater Accra
U101590,2024-12-08,Female,52,Western
U101591,2024-08-29,Male,34,Eastern
U101592,2025-06-20,Female,51,Greater Accra
U101593,2025-01-23,Male,41,Ashanti
U101594,2025-05-20,Male,49,Greater Accra
U101595,2025-05-22,Female,18,Eastern
U101596,2024-11-18,Male,25,Volta
U101597,2025-04-06,Female,40,Volta
U101598,2024-10-15,Female,57,Western
U101599,2024-10-05,Male,29,Eastern
U101600,2025-03-01,Male,29,Greater Accra
U101601,2024-08-13,Male,32,Greater Accra
U101602,2024-12-25,Female,58,Volta
U101603,2025-04-11,Male,36,Volta
U101604,2024-10-11,Female,43,Ashanti
U101605,2024-11-22,Female,46,Volta
U101606,2025-04-25,Male,39,Ashanti
U101607,2024-12-27,Female,57,Greater Accra
U101608,2024-09-08,Male,38,Ashanti
U101609,2025-03-30,Male,55,Ashanti
U101610,2025-04-22,Male,37,Western
U101611,2024-12-15,Male,46,Volta
U101612,2025-02-02,Male,21,Ashanti
U101613,2024-08-30,Male,24,Greater Accra
U101614,2025-03-31,Male,45,Eastern
U101615,2025-01-15,Female,45,Ashanti
U101616,2025-05-10,Male,21,Volta
U101617,2024-10-10,Female,39,Western
U101618,2024-09-21,Female,29,Greater Accra
U101619,2024-08-11,Female,20,Western
U101620,2024-10-11,Male,39,Eastern
U101621,2024-08-07,Female,19,Ashanti
U101622,2025-05-04,Female,41,Ashanti
U101623,2025-03-16,Male,51,Volta
U101624,2024-10-29,Male,44,Ashanti
U101625,2025-02-03,Female,58,Greater Accra
U101626,2024-12-26,Male,18,Eastern
U101627,2024-08-22,Male,25,Western
U101628,2025-06-01,Male,40,Eastern
U101629,2025-02-23,Male,55,Ashanti
U101630,2025-04-04,Female,23,Western
U101631,2024-11-25,Male,39,Volta
U101632,2025-02-08,Male,42,Eastern
U101633,2025-02-21,Male,35,Western
U101634,2025-06-17,Female,34,Western
U101635,2025-06-09,Female,29,Western
U101636,2025-01-19,Male,23,Greater Accra
U101637,2024-08-04,Male,43,Eastern
U101638,2024-08-12,Female,44,Western
U101639,2024-12-07,Male,25,Eastern
U101640,2024-08-19,Male,36,Western
U101641,2024-12-07,Female,59,Volta
U101642,2025-05-30,Male,18,Volta
U101643,2025-05-05,Male,46,Volta
U101644,2024-08-14,Female,52,Ashanti
U101645,2025-01-02,Female,57,Western
U101646,2024-09-12,Male,31,Ashanti
U101647,2024-10-19,Female,52,Eastern
U101648,2025-06-07,Male,37,Ashanti
U101649,2025-04-08,Male,30,Eastern
U101650,2025-04-14,Male,55,Eastern
U101651,2025-02-17,Female,25,Eastern
U101652,2025-01-23,Female,37,Ashanti
U101653,2025-04-18,Male,50,Western
U101654,2025-02-22,Male,43,Ashanti
U101655,2024-09-24,Female,56,Western
U101656,2025-05-12,Female,38,Western
U101657,2025-03-10,Female,59,Eastern
U101658,2024-10-27,Male,58,Ashanti
U101659,2024-08-25,Female,26,Western
U101660,2024-08-12,Female,41,Volta
U101661,2025-05-10,Male,54,Western
U101662,2024-09-21,Male,58,Volta
U101663,2025-02-03,Male,34,Ashanti
U101664,2025-04-08,Female,41,Ashanti
U101665,2024-08-05,Male,38,Ashanti
U101666,2025-01-28,Male,56,Western
U101667,2025-03-26,Male,58,Greater Accra
U101668,2024-08-15,Male,56,Western
U101669,2024-10-31,Female,30,Western
U101670,2025-04-27,Male,28,Eastern
U101671,2025-04-06,Female,36,Eastern
U101672,2024-09-17,Female,28,Western
U101673,2024-08-03,Female,30,Volta
U101674,2024-10-03,Male,18,Eastern
U101675,2025-03-31,Female,57,Western
U101676,2024-08-17,Male,36,Greater Accra
U101677,2024-11-25,Male,29,Volta
U101678,2025-06-12,Male,25,Ashanti
U101679,2025-06-02,Female,25,Western
U101680,2024-09-04,Male,29,Western
U101681,2025-01-22,Male,50,Volta
U101682,2025-03-23,Male,43,Eastern
U101683,2024-10-03,Female,56,Eastern
U101684,2025-06-18,Female,45,Eastern
U101685,2025-03-15,Female,22,Ashanti
U101686,2024-08-22,Male,25,Volta
U101687,2025-06-11,Female,42,Volta
U101688,2025-06-11,Male,44,Eastern
U101689,2024-09-08,Male,40,Eastern
U101690,2024-09-11,Female,47,Greater Accra
U101691,2025-02-07,Male,40,Greater Accra
U101692,2025-03-17,Female,37,Western
U101693,2025-06-04,Male,35,Western
U101694,2025-03-25,Female,35,Volta
U101695,2024-10-22,Male,19,Volta
U101696,2024-08-22,Male,21,Ashanti
U101697,2025-06-06,Male,47,Ashanti
U101698,2024-10-15,Male,50,Greater Accra
U101699,2025-01-10,Male,53,Western
U101700,2024-12-07,Female,35,Greater Accra
U101701,2025-06-09,Male,54,Greater Accra
U101702,2025-06-18,Female,36,Western
U101703,2025-05-11,Female,45,Ashanti
U101704,2025-04-18,Female,57,Western
U101705,2025-01-01,Male,37,Eastern
U101706,2024-12-01,Male,50,Eastern
U101707,2024-09-13,Male,29,Eastern
U101708,2025-04-20,Female,32,Volta
U101709,2025-03-09,Male,58,Ashanti
U101710,2025-02-26,Male,56,Ashanti
U101711,2024-09-20,Female,19,Volta
U101712,2024-11-30,Female,46,Greater Accra
U101713,2025-06-18,Female,58,Eastern
U101714,2025-06-02,Female,27,Eastern
U101715,2024-10-19,Female,19,Greater Accra
U101716,2025-05-21,Female,28,Western
U101717,2024-08-15,Male,30,Western
U101718,2025-03-16,Female,27,Ashanti
U101719,2024-10-04,Male,31,Volta
U101720,2024-12-06,Male,35,Ashanti
U101721,2024-08-22,Male,26,Western
U101722,2024-09-13,Female,56,Greater Accra
U101723,2024-11-12,Male,45,Ashanti
U101724,2024-09-21,Female,20,Eastern
U101725,2025-05-19,Female,37,Eastern
U101726,2025-01-06,Male,23,Greater Accra
U101727,2024-10-02,Female,44,Western
U101728,2025-04-25,Male,19,Eastern
U101729,2024-12-19,Male,46,Eastern
U101730,2025-02-28,Female,55,Volta
U101731,2024-10-01,Male,20,Ashanti
U101732,2025-01-15,Male,33,Western
U101733,2024-10-31,Male,47,Ashanti
U101734,2025-03-12,Female,57,Western
U101735,2024-08-13,Male,19,Eastern
U101736,2024-09-18,Female,34,Volta
U101737,2024-09-05,Female,58,Ashanti
U101738,2025-06-01,Male,29,Eastern
U101739,2025-06-23,Male,52,Western
U101740,2025-03-31,Female,18,Ashanti
U101741,2025-03-23,Female,32,Ashanti
U101742,2024-12-22,Male,43,Eastern
U101743,2025-05-27,Male,54,Ashanti
U101744,2024-09-28,Female,38,Volta
U101745,2024-08-04,Female,48,Volta
U101746,2025-02-03,Female,42,Eastern
U101747,2024-08-29,Female,40,Western
U101748,2024-07-31,Female,41,Eastern
U101749,2024-07-31,Male,55,Volta
U101750,2024-10-06,Female,45,Greater Accra
U101751,2024-09-01,Female,38,Greater Accra
U101752,2025-04-29,Male,35,Ashanti
U101753,2025-04-08,Male,53,Ashanti
U101754,2025-03-16,Female,52,Greater Accra
U101755,2024-11-16,Female,26,Volta
U101756,2025-01-06,Male,55,Ashanti
U101757,2025-04-24,Female,47,Eastern
U101758,2025-06-07,Female,51,Eastern
U101759,2025-06-01,Male,49,Volta
U101760,2025-05-25,Female,20,Ashanti
U101761,2025-01-29,Male,20,Eastern
U101762,2025-04-23,Male,45,Ashanti
U101763,2024-09-16,Male,32,Ashanti
U101764,2024-10-17,Male,58,Eastern
U101765,2024-09-22,Female,40,Greater Accra
U101766,2025-04-03,Male,57,Eastern
U101767,2024-11-11,Female,28,Volta
U101768,2025-02-17,Female,49,Western
U101769,2025-01-19,Female,53,Eastern
U101770,2025-01-05,Female,50,Ashanti
U101771,2024-10-29,Female,41,Ashanti
U101772,2024-10-04,Male,56,Eastern
U101773,2025-03-23,Male,51,Western
U101774,2025-04-23,Male,45,Eastern
U101775,2024-08-12,Male,54,Western
U101776,2025-03-17,Female,24,Western
U101777,2024-10-06,Male,21,Volta
U101778,2025-05-03,Female,54,Ashanti
U101779,2025-02-08,Female,18,Ashanti
U101780,2025-03-23,Male,18,Western
U101781,2024-09-01,Male,37,Ashanti
U101782,2025-03-29,Male,36,Greater Accra
U101783,2025-06-14,Male,46,Western
U101784,2025-05-28,Female,27,Ashanti
U101785,2024-11-22,Female,35,Greater Accra
U101786,2024-12-11,Male,45,Volta
U101787,2025-01-07,Female,52,Ashanti
U101788,2024-07-30,Female,48,Greater Accra
U101789,2025-03-02,Female,44,Eastern
U101790,2024-10-28,Male,28,Eastern
U101791,2024-10-11,Female,55,Greater Accra
U101792,2024-09-12,Male,22,Western
U101793,2025-02-19,Male,25,Western
U101794,2024-09-04,Female,51,Ashanti
U101795,2025-03-26,Female,29,Eastern
U101796,2024-12-16,Male,55,Western
U101797,2025-05-20,Female,18,Western
U101798,2025-02-23,Female,48,Eastern
U101799,2025-02-11,Male,21,Volta
U101800,2024-10-22,Male,22,Western
U101801,2025-01-25,Male,47,Greater Accra
U101802,2025-05-24,Male,41,Ashanti
U101803,2025-03-29,Female,20,Western
U101804,2025-04-11,Female,28,Western
U101805,2024-10-17,Male,21,Volta
U101806,2024-11-13,Male,43,Greater Accra
U101807,2024-08-18,Male,44,Ashanti
U101808,2024-10-12,Female,44,Western
U101809,2024-09-10,Male,59,Ashanti
U101810,2025-06-03,Female,23,Eastern
U101811,2024-09-24,Male,32,Western
U101812,2025-04-21,Male,47,Western
U101813,2025-06-21,Male,59,Eastern
U101814,2025-01-29,Female,54,Volta
U101815,2025-02-07,Female,54,Western
U101816,2024-10-05,Female,59,Ashanti
U101817,2024-09-29,Male,54,Greater Accra
U101818,2025-04-15,Female,52,Ashanti
U101819,2024-08-14,Female,40,Volta
U101820,2024-08-18,Male,23,Greater Accra
U101821,2025-04-05,Male,21,Ashanti
U101822,2024-12-17,Female,35,Ashanti
U101823,2024-11-16,Female,26,Eastern
U101824,2024-10-18,Female,46,Volta
U101825,2025-01-13,Female,30,Eastern
U101826,2024-11-03,Male,34,Greater Accra
U101827,2024-12-05,Male,49,Eastern
U101828,2025-03-25,Male,39,Volta
U101829,2025-06-06,Female,21,Western
U101830,2025-05-19,Female,22,Western
U101831,2025-01-20,Male,54,Greater Accra
U101832,2024-08-14,Male,58,Western
U101833,2024-09-07,Female,30,Eastern
U101834,2025-05-12,Female,51,Greater Accra
U101835,2024-08-18,Male,39,Volta
U101836,2025-02-22,Male,40,Greater Accra
U101837,2024-10-05,Male,20,Greater Accra
U101838,2024-09-28,Female,59,Ashanti
U101839,2025-05-30,Female,51,Ashanti
U101840,2024-08-09,Female,49,Greater Accra
U101841,2025-02-02,Female,38,Western
U101842,2025-02-13,Female,38,Ashanti
U101843,2024-09-12,Female,28,Volta
U101844,2024-08-25,Male,56,Eastern
U101845,2024-10-28,Male,21,Ashanti
U101846,2025-05-05,Female,18,Greater Accra
U101847,2025-01-17,Male,45,Western
U101848,2025-03-16,Female,41,Eastern
U101849,2025-03-11,Male,52,Ashanti
U101850,2024-12-02,Female,30,Western
U101851,2025-01-07,Male,51,Western
U101852,2024-10-14,Male,28,Western
U101853,2025-05-15,Female,53,Greater Accra
U101854,2025-04-17,Female,34,Volta
U101855,2024-12-02,Male,52,Western
U101856,2024-10-26,Male,35,Eastern
U101857,2025-05-27,Female,57,Ashanti
U101858,2024-09-09,Male,39,Eastern
U101859,2024-12-02,Female,41,Greater Accra
U101860,2024-10-25,Female,36,Greater Accra
U101861,2024-09-05,Male,54,Eastern
U101862,2024-10-29,Female,56,Volta
U101863,2025-05-11,Male,38,Greater Accra
U101864,2025-01-05,Male,25,Greater Accra
U101865,2024-10-14,Female,45,Eastern
U101866,2024-12-21,Male,22,Greater Accra
U101867,2024-10-22,Female,34,Volta
U101868,2024-08-26,Female,54,Volta
U101869,2025-01-27,Female,53,Volta
U101870,2025-03-13,Male,36,Ashanti
U101871,2025-02-02,Female,44,Volta
U101872,2024-08-19,Male,51,Volta
U101873,2025-01-14,Female,28,Ashanti
U101874,2024-09-23,Female,29,Western
U101875,2024-10-20,Female,38,Greater Accra
U101876,2025-03-22,Male,28,Volta
U101877,2025-01-21,Male,56,Greater Accra
U101878,2024-10-06,Female,45,Eastern
U101879,2024-12-26,Female,22,Greater Accra
U101880,2024-12-21,Male,34,Ashanti
U101881,2024-09-19,Male,37,Greater Accra
U101882,2025-01-22,Male,58,Greater Accra
U101883,2025-05-04,Female,29,Greater Accra
U101884,2024-10-12,Male,23,Western
U101885,2025-03-31,Female,34,Western
U101886,2024-12-15,Male,36,Eastern
U101887,2024-11-10,Female,43,Ashanti
U101888,2024-10-15,Female,49,Greater Accra
U101889,2024-12-06,Female,23,Greater Accra
U101890,2024-09-16,Male,53,Greater Accra
U101891,2024-08-10,Male,55,Greater Accra
U101892,2025-04-23,Male,28,Western
U101893,2025-03-06,Female,50,Eastern
U101894,2024-08-21,Female,41,Volta
U101895,2024-11-14,Male,40,Ashanti
U101896,2024-09-20,Female,32,Greater Accra
U101897,2024-09-10,Female,44,Eastern
U101898,2025-06-24,Female,28,Volta
U101899,2025-01-25,Male,34,Eastern
U101900,2025-01-23,Female,31,Western
U101901,2025-01-07,Male,44,Volta
U101902,2024-10-03,Male,35,Eastern
U101903,2025-05-20,Male,45,Western
U101904,2024-12-09,Male,21,Eastern
U101905,2024-10-22,Male,24,Eastern
U101906,2024-11-20,Female,52,Volta
U101907,2025-03-20,Male,26,Western
U101908,2024-09-27,Male,25,Greater Accra
U101909,2025-05-31,Male,34,Ashanti
U101910,2025-06-02,Female,34,Volta
U101911,2025-04-02,Female,50,Western
U101912,2025-03-23,Female,49,Eastern
U101913,2024-10-02,Female,25,Western
U101914,2025-03-10,Male,36,Ashanti
U101915,2025-02-28,Male,55,Ashanti
U101916,2025-06-26,Female,20,Greater Accra
U101917,2024-10-26,Female,22,Greater Accra
U101918,2024-08-31,Female,30,Ashanti
U101919,2025-01-04,Female,48,Volta
U101920,2025-06-26,Male,33,Volta
U101921,2025-02-16,Female,49,Eastern
U101922,2025-02-03,Female,39,Greater Accra
U101923,2025-06-28,Female,46,Eastern
U101924,2024-10-21,Female,39,Greater Accra
U101925,2025-03-15,Female,20,Ashanti
U101926,2025-01-28,Female,27,Volta
U101927,2025-06-19,Female,59,Volta
U101928,2025-01-24,Male,38,Ashanti
U101929,2024-11-14,Male,33,Eastern
U101930,2024-08-03,Male,29,Eastern
U101931,2025-05-08,Male,19,Western
U101932,2025-01-11,Male,58,Greater Accra
U101933,2025-05-10,Male,41,Eastern
U101934,2024-11-01,Female,52,Ashanti
U101935,2024-11-02,Female,47,Eastern
U101936,2024-12-03,Male,47,Volta
U101937,2025-01-13,Female,52,Greater Accra
U101938,2025-03-11,Male,36,Western
U101939,2024-10-23,Female,25,Greater Accra
U101940,2025-03-15,Female,43,Volta
U101941,2024-09-24,Female,57,Volta
U101942,2025-03-08,Female,24,Volta
U101943,2024-07-30,Female,47,Volta
U101944,2025-01-07,Female,24,Ashanti
U101945,2024-08-15,Male,20,Western
U101946,2024-08-13,Male,18,Volta
U101947,2025-01-27,Female,53,Volta
U101948,2025-05-09,Male,42,Eastern
U101949,2025-05-23,Female,54,Western
U101950,2025-02-09,Male,18,Greater Accra
U101951,2024-08-11,Female,32,Western
U101952,2025-01-10,Male,54,Western
U101953,2025-02-20,Female,30,Western
U101954,2024-12-29,Male,57,Volta
U101955,2025-01-31,Female,25,Volta
U101956,2025-06-08,Male,22,Ashanti
U101957,2025-06-03,Female,26,Greater Accra
U101958,2025-04-25,Female,18,Eastern
U101959,2025-06-12,Female,53,Western
U101960,2024-09-05,Male,52,Greater Accra
U101961,2025-01-20,Male,19,Greater Accra
U101962,2025-02-06,Male,57,Ashanti
U101963,2024-10-30,Female,40,Eastern
U101964,2024-08-30,Male,26,Western
U101965,2025-03-02,Female,51,Eastern
U101966,2025-05-17,Male,31,Ashanti
U101967,2024-08-02,Male,21,Volta
U101968,2025-04-24,Male,47,Greater Accra
U101969,2025-05-09,Male,48,Western
U101970,2025-01-02,Female,55,Volta
U101971,2024-10-21,Male,28,Ashanti
U101972,2024-09-18,Male,52,Eastern
U101973,2024-12-15,Female,25,Greater Accra
U101974,2024-11-20,Female,20,Western
U101975,2024-10-29,Male,31,Volta
U101976,2025-04-06,Male,30,Volta
U101977,2024-09-02,Female,49,Greater Accra
U101978,2024-08-04,Female,51,Eastern
U101979,2025-01-31,Female,36,Ashanti
U101980,2025-04-14,Male,55,Eastern
U101981,2024-11-24,Male,33,Eastern
U101982,2024-09-29,Male,19,Eastern
U101983,2025-04-28,Female,57,Greater Accra
U101984,2025-01-23,Female,34,Greater Accra
U101985,2025-06-27,Female,51,Ashanti
U101986,2025-03-07,Male,59,Eastern
U101987,2025-05-15,Female,33,Greater Accra
U101988,2025-03-12,Male,55,Ashanti
U101989,2024-08-07,Female,19,Ashanti
U101990,2025-01-21,Male,19,Eastern
